Title_Abstract	Status
"Title: Characterisation of microRNA expression in post-natal mouse mammary gland development. Abstract: The differential expression pattern of microRNAs (miRNAs) during mammary gland development might provide insights into their role in regulating the homeostasis of the mammary epithelium. Our aim was to analyse these regulatory functions by deriving a comprehensive tissue-specific combined miRNA and mRNA expression profile of post-natal mouse mammary gland development.We measured the expression of 318 individual murine miRNAs by bead-based flow-cytometric profiling of whole mouse mammary glands throughout a 16-point developmental time course, including juvenile, puberty, mature virgin, gestation, lactation, and involution stages. In parallel whole-genome mRNA expression data were obtained. Results: One third (n = 102) of all murine miRNAs analysed were detected during mammary gland development. MicroRNAs were represented in seven temporally co-expressed clusters, which were enriched for both miRNAs belonging to the same family and breast cancer-associated miRNAs. Global miRNA and mRNA expression was significantly reduced during lactation and the early stages of involution after weaning. For most detected miRNA families we did not observe systematic changes in the expression of predicted targets. For miRNA families whose targets did show changes, we observed inverse patterns of miRNA and target expression. The data sets are made publicly available and the combined expression profiles represent an important community resource for mammary gland biology research. Conclusion: MicroRNAs were expressed in likely co-regulated clusters during mammary gland development. Breast cancer-associated miRNAs were significantly enriched in these clusters. The mechanism and functional consequences of this miRNA co-regulation provide new avenues for research into mammary gland biology and generate candidates for functional validation."	0
"Title: MicroRNA-196: critical roles and clinical applications in development and cancer. Abstract: The discovery of microRNAs (miRNAs) represents one of the most significant advances in biological and medical sciences in the last decade. Hundreds of miRNAs have been identified in plants, viruses, animals and human beings, and these tiny, non-coding RNA transcripts have been found to play crucial roles in important biological processes involved in human health and disease. Recently, many studies have demonstrated that miR-196 plays critical roles in normal development and in the pathogenesis of human disease processes such as cancer. Several investigations have implemented cell culture and animal models to explore the potential molecular mechanisms of miR-196. This review provides updated information about the structure of the miR-196 gene and the roles of miR-196 in development, cancer and disease formation. Importantly, we discuss the possible molecular mechanisms whereby miR-196 regulates cellular functions including targeting molecules and gene regulation pathways; potential clinical applications are addressed, as well as future directions for investigation. miR-196a may prove to be a novel therapeutic target for several cancers."	0
"Title: MicroRNA precursors in motion: exportin-5 mediates their nuclear export. Abstract: The discovery of microRNSs (miRNAs) has changed the paradigm of gene regulation, leaving us with numerous exciting questions regarding what these molecules do and how they originate. A model for miRNA biogenesis has emerged recently, yet several key factors--including the identity of the miRNA nuclear export receptor--remained unknown. However, recent studies have shown that exportin-5 (Exp5), a Ran-dependent importin-beta-related transport receptor, mediates nuclear export of miRNA precursors (pre-miRNAs)."	0
"Title: PIWI proteins and PIWI-interacting RNAs in the soma. Abstract: The discovery of millions of PIWI-interacting RNAs revealed a fascinating and unanticipated dimension of biology. The PIWI-piRNA pathway has been commonly perceived as germline-specific, even though the somatic function of PIWI proteins was documented when they were first discovered. Recent studies have begun to re-explore this pathway in somatic cells in diverse organisms, particularly lower eukaryotes. These studies have illustrated the multifaceted somatic functions of the pathway not only in transposon silencing but also in genome rearrangement and epigenetic programming, with biological roles in stem-cell function, whole-body regeneration, memory and possibly cancer."	0
"Title: How close are miRNAs from clinical practice? A perspective on the diagnostic and therapeutic market. Abstract: The discovery of miRNAs in the mid-90s has changed the dogma of gene expression regulation. Currently, miRNAs are the main theme of thousands of publications each year and their involvement in human diseases is everyday more deeply understood. With that being known, what are the actual clinical applications of miRNAs and how far are they truly from the patients? To address this question, we reviewed the miRNA diagnostic and therapeutic market. With many companies developing miRNA panels, the activity is high in the diagnostic area. Some products, notably for thyroid cancer (Interpace Diagnostic), are already available to clinician and covered by major insurance companies. In comparison, the therapeutic market, mainly driven by miRNA mimics and antagomiR products, is less advanced. Miravirsen (produced by Roche/Santaris) and RG-101 (produced by Regulus Therapeutics), designed to treat hepatitis C, are considered the flagship products of this class of future drugs. All of the miRNA-based drugs are currently in clinical trials and none have yet reached the pharmaceutical breakthrough. However, acquisition of miRNA-based companies by major pharmas is sending a positive feedback on their potentials. With multiple initiatives on their way, the next years will definitely be determinant for the miRNA market that is still in his infancy."	0
"Title: Cancer epigenetics comes of age. Abstract: The discovery of numerous hypermethylated promoters of tumour-suppressor genes, along with a better understanding of gene-silencing mechanisms, has moved DNA methylation from obscurity to recognition as an alternative mechanism of tumour-suppressor inactivation in cancer. Epigenetic events can also facilitate genetic damage, as illustrated by the increased mutagenicity of 5-methylcytosine and the silencing of the MLH1 mismatch repair gene by DNA methylation in colorectal tumours. We review here current mechanistic understanding of the role of DNA methylation in malignant transformation, and suggest Knudson's two-hit hypothesis should now be expanded to include epigenetic mechanisms of gene inactivation."	0
"Title: MicroRNA-196b regulates the homeobox B7-vascular endothelial growth factor axis in cervical cancer. Abstract: The down-regulation of microRNA-196b (miR-196b) has been reported, but its contribution to cervical cancer progression remains to be investigated. In this study, we first demonstrated that miR-196b down-regulation was significantly associated with worse disease-free survival (DFS) for cervical cancer patients treated with combined chemo-radiation. Secondly, using a tri-modal approach for target identification, we determined that homeobox-B7 (HOXB7) was a bona fide target for miR-196b, and in turn, vascular endothelial growth factor (VEGF) was a downstream transcript regulated by HOXB7. Reconstitution of miR-196b expression by transient transfection resulted in reduced cell growth, clonogenicity, migration and invasion in vitro, as well as reduced tumor angiogenesis and tumor cell proliferation in vivo. Concordantly, siRNA knockdown of HOXB7 or VEGF phenocopied the biological effects of miR-196b over-expression. Our findings have demonstrated that the miR-196b/HOXB7/VEGF pathway plays an important role in cervical cancer progression; hence targeting this pathway could be a promising therapeutic strategy for the future management of this disease."	0
"Title: Posttranscriptional crossregulation between Drosha and DGCR8. Abstract: The Drosha-DGCR8 complex, also known as Microprocessor, is essential for microRNA (miRNA) maturation. Drosha functions as the catalytic subunit, while DGCR8 (also known as Pasha) recognizes the RNA substrate. Although the action mechanism of this complex has been intensively studied, it remains unclear how Drosha and DGCR8 are regulated and if these proteins have any additional role(s) apart from miRNA processing. Here, we report that Drosha and DGCR8 regulate each other posttranscriptionally. The Drosha-DGCR8 complex cleaves the hairpin structures embedded in the DGCR8 mRNA and thereby destabilizes the mRNA. We further find that DGCR8 stabilizes the Drosha protein via protein-protein interaction. This crossregulation between Drosha and DGCR8 may contribute to the homeostatic control of miRNA biogenesis. Furthermore, microarray analyses suggest that a number of mRNAs may be downregulated in a Microprocessor-dependent, miRNA-independent manner. Our study reveals a previously unsuspected function of Microprocessor in mRNA stability control."	0
"Title: MiR-145 functions as a tumor suppressor targeting NUAK1 in human intrahepatic cholangiocarcinoma. Abstract: The dysregulation of micro (mi)RNAs is associated with cancer development. The miRNA miR-145 is downregulated in intrahepatic cholangiocarcinoma (ICC); however, its precise role in tumor progression has not yet been elucidated. Novel (nua) kinase family (NUAK)1 functions as an oncogene in various cancers and is a putative target of miR-145 regulation. In this study, we investigated the regulation of NUAK1 by miR-145 in ICC. We found that miR-145 level was significantly decreased in ICC tissue and cell lines, which corresponded with an increase in NUAK1 expression. NUAK1 was found to be a direct target of miR-145 regulation. The overexpression of miR-145 in ICC cell lines inhibited proliferation, growth, and invasion by suppressing NUAK1 expression, which was associated with a decrease in Akt signaling and matrix metalloproteinase protein expression. Similar results were observed by inhibiting NUAK1 expression. These results demonstrate that miR-145 can prevent ICC progression by targeting NUAK1 and its downstream effectors, and can therefore be useful for clinical diagnosis and targeted therapy of ICC."	0
"Title: Plasma miRNAs as early biomarkers for detecting hepatocellular carcinoma. Abstract: The early detection of hepatocellular carcinoma (HCC) presents a challenge because of the lack of specific biomarkers. Serum/plasma microRNAs (miRNAs) can discriminate HCC patients from controls. We aimed to identify and evaluate HCC-associated plasma miRNAs originating from the liver as early biomarkers for detecting HCC. In this multicenter three-phase study, we first performed screening using both plasma (HCC before and after liver transplantation or liver hepatectomy) and tissue samples (HCC, para-carcinoma and cirrhotic tissues). Then, we evaluated the diagnostic potential of the miRNAs in two case-control studies (training and validation sets). Finally, we used two prospective cohorts to test the potential of the identified miRNAs for the early detection of HCC. During the screening phase, we identified ten miRNAs, eight of which (miR-20a-5p, miR-25-3p, miR-30a-5p, miR-92a-3p, miR-132-3p, miR-185-5p, miR-320a and miR-324-3p) were significantly overexpressed in the HBV-positive HCC patients compared with the HBV-positive cancer-free controls in both the training and validation sets, with a sensitivity of 0.866 and specificity of 0.646. Furthermore, we assessed the potential for early HCC detection of these eight newly identified miRNAs and three previously reported miRNAs (miR-192-5p, miR-21-5p and miR-375) in two prospective cohorts. Our meta-analysis revealed that four miRNAs (miR-20a-5p, miR-320a, miR-324-3p and miR-375) could be used as preclinical biomarkers (pmeta < 0.05) for HCC. The expression profile of the eight-miRNA panel can be used to discriminate HCC patients from cancer-free controls, and the four-miRNA panel (alone or combined with AFP) could be a blood-based early detection biomarker for HCC screening."	0
"Title: Potent and persistent in vivo anti-HBV activity of chemically modified siRNAs. Abstract: The efficacy of lipid-encapsulated, chemically modified short interfering RNA (siRNA) targeted to hepatitis B virus (HBV) was examined in an in vivo mouse model of HBV replication. Stabilized siRNA targeted to the HBV RNA was incorporated into a specialized liposome to form a stable nucleic-acid-lipid particle (SNALP) and administered by intravenous injection into mice carrying replicating HBV. The improved efficacy of siRNA-SNALP compared to unformulated siRNA correlates with a longer half-life in plasma and liver. Three daily intravenous injections of 3 mg/kg/day reduced serum HBV DNA >1.0 log(10). The reduction in HBV DNA was specific, dose-dependent and lasted for up to 7 d after dosing. Furthermore, reductions were seen in serum HBV DNA for up to 6 weeks with weekly dosing. The advances demonstrated here, including persistence of in vivo activity, use of lower doses and reduced dosing frequency are important steps in making siRNA a clinically viable therapeutic approach."	0
"Title: The genomic and transcriptomic architecture of 2,000 breast tumours reveals novel subgroups. Abstract: The elucidation of breast cancer subgroups and their molecular drivers requires integrated views of the genome and transcriptome from representative numbers of patients. We present an integrated analysis of copy number and gene expression in a discovery and validation set of 997 and 995 primary breast tumours, respectively, with long-term clinical follow-up. Inherited variants (copy number variants and single nucleotide polymorphisms) and acquired somatic copy number aberrations (CNAs) were associated with expression in ~40% of genes, with the landscape dominated by cis- and trans-acting CNAs. By delineating expression outlier genes driven in cis by CNAs, we identified putative cancer genes, including deletions in PPP2R2A, MTAP and MAP2K4. Unsupervised analysis of paired DNA–RNA profiles revealed novel subgroups with distinct clinical outcomes, which reproduced in the validation cohort. These include a high-risk, oestrogen-receptor-positive 11q13/14 cis-acting subgroup and a favourable prognosis subgroup devoid of CNAs. Trans-acting aberration hotspots were found to modulate subgroup-specific gene networks, including a TCR deletion-mediated adaptive immune response in the ‘CNA-devoid’ subgroup and a basal-specific chromosome 5 deletion-associated mitotic network. Our results provide a novel molecular stratification of the breast cancer population, derived from the impact of somatic CNAs on the transcriptome."	0
"Title: A reciprocal repression between ZEB1 and members of the miR-200 family promotes EMT and invasion in cancer cells. Abstract: The embryonic programme 'epithelial-mesenchymal transition' (EMT) is thought to promote malignant tumour progression. The transcriptional repressor zinc-finger E-box binding homeobox 1 (ZEB1) is a crucial inducer of EMT in various human tumours, and was recently shown to promote invasion and metastasis of tumour cells. Here, we report that ZEB1 directly suppresses transcription of microRNA-200 family members miR-141 and miR-200c, which strongly activate epithelial differentiation in pancreatic, colorectal and breast cancer cells. Notably, the EMT activators transforming growth factor beta2 and ZEB1 are the predominant targets downregulated by these microRNAs. These results indicate that ZEB1 triggers an microRNA-mediated feedforward loop that stabilizes EMT and promotes invasion of cancer cells. Alternatively, depending on the environmental trigger, this loop might switch and induce epithelial differentiation, and thus explain the strong intratumorous heterogeneity observed in many human cancers."	0
"Title: MicroRNAs in cancer: biomarkers, functions and therapy. Abstract: The emergence of microRNAs has been one of the defining developments in cancer biology over the past decade, and the explosion of knowledge in this area has brought forward new diagnostic and therapeutic opportunities. The importance of microRNAs in cancer has been underlined by the identification of alterations in microRNA target binding sites and the microRNA processing machinery in tumor cells. Clinical trials utilizing microRNA profiling for patient prognosis and clinical response are now underway, and the first microRNA mimic entered the clinic for cancer therapy in 2013. In this article we review the potential applications of microRNAs for the clinical assessment of patient outcome in cancer, as well as in cancer monitoring and therapy."	0
"Title: Delivery of miR-34a by chitosan/PLGA nanoplexes for the anticancer treatment of multiple myeloma. Abstract: The encapsulation of miR-34a into chitosan/PLGA nanoparticles in order to obtain nanoplexes useful for the modulation of the biopharmaceutical features of the active compound was studied. The nanoplexes were obtained through nanoprecipitation and were characterized by a mean diameter of ~160 nm, a good size distribution and a positive surface charge. The structure of the nanoparticles allowed a high level of entrapment efficiency of the miR-34a and provided protection of the genetic material from the effects of RNase. A high degree of transfection efficiency of the nanoplexes and a significant in vitro antitumor effect against multiple myeloma cells was demonstrated. The therapeutic properties of the nanoplexes were evaluated in vivo against human multiple myeloma xenografts in NOD-SCID mice. The systemic injection of miR-34a mimic-loaded nanoparticles significantly inhibited tumor growth and translated into improved survival of the laboratory mice. RT-PCR analysis carried out on retrieved tumors demonstrated the presence of a high concentration of miR-34a mimics. The integrity of the nanoplexes remained intact and no organ toxicity was observed in treated animals."	0
"Title: Endometrial cancer. Abstract: The epidemiology, prevention, diagnosis, treatment, prognosis, and new International Federation of Gynecology and Obstetrics staging system of endometrial carcinoma are reviewed. Endometrial cancer has increased 21% in incidence since 2008, and the death rate has increased more than 100% over the past two decades. Precursor lesions of complex hyperplasia with atypia are associated with an endometrial carcinoma in more than 40% of cases. Endometrial cancer in white women occurs at twice the incidence as in black women, but, stage for stage, black women have a less favorable prognosis. Preoperative imaging cannot accurately assess lymph node involvement. Gross examination of depth of myometrial invasion does not have the sensitivity, specificity, positive predictive value, or negative predictive value to select women who can have lymphadenectomy safely omitted from the surgical procedure. Although surgical staging remains the most accurate method of determining the extent of disease, the therapeutic value of pelvic lymphadenectomy has not been established. The anatomical extent of lymphadenectomy and the number of lymph nodes removed to establish prognostic and therapeutic benefit are controversial. Research efforts are directed at identifying women with early stage endometrial cancer who only require total hysterectomy and bilateral salpingo-oophorectomy. Minimally invasive surgical techniques have become established as standard therapy for treating women with endometrial cancer. Women with a family history of hereditary nonpolyposis colorectal cancer are at increased risk for endometrial cancer. Conservative treatment to allow for childbearing is possible in select situations. Women with endometrial cancer should be managed by physicians experienced in the complex multimodality treatment of this disease."	0
"Title: miRNAs and related polymorphisms in rheumatoid arthritis susceptibility. Abstract: The epigenetic mechanisms in regulation of genes' expression seem to be another field of research that gains land in genetic association studies of rheumatoid arthritis (RA) susceptibility factors. Recently, a new class of molecules has been discovered, the microRNAs (miRNAs). miRNAs are related to post-transcriptional regulation of genes' expression. Different expression patterns of mir-146a, miRNA-155, miRNA-124a, mir-203, mir-223, mir-346, mir-132, mir-363, mir-498, mir-15a, and mir-16 were documented in several tissue sample types of RA patients. The polymorphisms of these miRNAs and their gene targets, which previously have been associated with RA or other autoimmune diseases, are also reviewed. Finally, using web-based tools we propose polymorphisms of the discussed miRNAs and their gene-targets that worth to be studied for their role in RA predisposition."	0
"Title: MicroRNA-200 family modulation in distinct breast cancer phenotypes. Abstract: The epithelial to mesenchymal transition (EMT) contributes to tumor invasion and metastasis in a variety of cancer types. In human breast cancer, gene expression studies have determined that basal-B/claudin-low and metaplastic cancers exhibit EMT-related characteristics, but the molecular mechanisms underlying this observation are unknown. As the family of miR-200 microRNAs has been shown to regulate EMT in normal tissues and cancer, here we evaluated whether the expression of the miR-200 family (miR-200f) and their epigenetic state correlate with EMT features in human breast carcinomas. We analyzed by qRT-PCR the expression of miR-200f members and various EMT-transcriptional inducers in a series of 70 breast cancers comprising an array of phenotypic subtypes: estrogen receptor positive (ER+), HER2 positive (HER2+), and triple negative (TN), including a subset of metaplastic breast carcinomas (MBCs) with sarcomatous (homologous or heterologous) differentiation. No MBCs with squamous differentiation were included. The DNA methylation status of miR-200f loci in tumor samples were inspected using Sequenom MassArray® MALDI-TOF platform. We also used two non-tumorigenic breast basal cell lines that spontaneously undergo EMT to study the modulation of miR-200f expression during EMT in vitro. We demonstrate that miR-200f is strongly decreased in MBCs compared with other cancer types. TN and HER2+ breast cancers also exhibited lower miR-200f expression than ER+ tumors. Significantly, the decreased miR-200f expression found in MBCs is accompanied by an increase in the expression levels of EMT-transcriptional inducers, and hypermethylation of the miR-200c-141 locus. Similar to tumor samples, we demonstrated that downregulation of miR-200f and hypermethylation of the miR-200c-141 locus, together with upregulation of EMT-transcriptional inducers also occur in an in vitro cellular model of spontaneous EMT. Thus, the expression and methylation status of miR-200f could be used as hypothetical biomarkers to assess the occurrence of EMT in breast cancer."	0
"Title: Epithelial-Mesenchymal Transition in tumor microenvironment. Abstract: The epithelial to mesenchymal transition (EMT) plays crucial roles in the formation of the body plan and also in the tumor invasion process. In addition, EMT also causes disruption of cell-cell adherence, loss of apico-basal polarity, matrix remodeling, increased motility and invasiveness in promoting tumor metastasis. The tumor microenvironment plays an important role in facilitating cancer metastasis and may induce the occurrence of EMT in tumor cells. A large number of inflammatory cells infiltrating the tumor site, as well as hypoxia existing in a large area of tumor, in addition many stem cells present in tumor microenvironment, such as cancer stem cells (CSCs), mesenchymal stem cells (MSCs), all of these may be the inducers of EMT in tumor cells. The signaling pathways involved in EMT are various, including TGF-?, NF-?B, Wnt, Notch, and others. In this review, we discuss the current knowledge about the role of the tumor microenvironment in EMT and the related signaling pathways as well as the interaction between them."	0
"Title: Involvement of NF-?B/miR-448 regulatory feedback loop in chemotherapy-induced epithelial-mesenchymal transition of breast cancer cells. Abstract: The epithelial-mesenchymal transition (EMT) induced by chemotherapeutic agents promotes malignant tumor progression; however, the mechanism underlying the drug-induced EMT remains unclear. In this study, we reported that miR-448 is the most downregulated microRNA following chemotherapy. Suppression of miR-448 correlated with EMT induction in breast cancer in vitro and in vivo. With the use of chromatin immunoprecipitation-seq analysis, we demonstrated that miR-448 suppression induces EMT by directly targeting special AT-rich sequence-binding protein-1 (SATB1) mRNA, leading to elevated levels of amphiregulin and thereby, increasing epidermal growth factor receptor (EGFR)-mediated Twist1 expression, as well as nuclear factor ?B (NF-?B) activation. On the other hand, we also found that the adriamycin-activated NF-?B directly binds the promoter of miR-448 suppressing its transcription, suggesting a positive feedback loop between NF-?B and miR-448. Furthermore, all patients who received cyclophosphamide (CP), epirubicin plus taxotere/CP, epirubicin plus 5-fluorouracil chemotherapy showed miR-448 suppression, an increased SATB1, Twist1 expression and acquisition of mesenchymal phenotypes. These findings reveal an underlying regulatory pathway, in which the autoregulation between NF-?B and miR-448 is important for restrain miR-448 suppression upon chemotherapy and may have a role in the regulation of chemotherapy-induced EMT. Disruption of the NF-?B-miR-448 feedback loop during clinical treatment may improve the chemotherapy response of human breast cancers in which EMT is a critical component."	0
"Title: miR-221/222 targets adiponectin receptor 1 to promote the epithelial-to-mesenchymal transition in breast cancer. Abstract: The epithelial-to-mesenchymal transition (EMT) is a highly conserved physiological program involved in development and tissue repair; however, its aberrant activation has been implicated in accelerating the progression of a variety of cancers. In breast cancer, the microRNAs (miRNAs) miR-221 and miR-222 (miR-221/222) are differentially expressed in the clinically more aggressive basal-like subtype compared to luminal subtype of breast cancer and upregulation of miR-221/222 induces the EMT by targeting the 3' untranslated region (3'UTR) of the GATA family transcriptional repressor TRPS1 (tricho-rhino-phalangeal syndrome type 1). The complete mechanism through which miR-221/222 promotes the EMT, however, is not fully understood. We identified adiponectin receptor 1 (ADIPOR1), a receptor for the adipocytokine adiponectin, as a direct target of miR-221/222. ADIPOR1 is expressed at higher levels in the luminal compared to the basal-like subtype of breast cancer cell lines, which can be reduced by miR-221/222 targeting of its 3'UTR. In addition, miR-221/222 were negatively correlated with ADIPOR1 expression across breast cancer cell lines and tumors. ADIPOR1 depletion by siRNA in MCF10A cells induced the EMT and increased cell invasion. Depletion of ADIPOR1 by siRNA induced activation of the canonical nuclear factor-kappaB (NF-?B) and subsequent phosphorylation of signal transducer and activator of transcription 3 (STAT3) in an interleukin 6 (IL6)-dependent manner. Finally, overexpression of ADIPOR1 in the basal-like cell line, MDA-MB-231, attenuated cell invasion and promoted the mesenchymal-to-epithelial transition (MET). We conclude that ADIPOR1 negatively regulates EMT in breast cancer and provides an additional node by which miR-221/222 induces the EMT. These results suggest that ADIPOR1 may play an important role in breast cancer progression and metastasis, and could potentially offer an alternative therapeutic strategy for basal-like breast cancer patients."	0
"Title: Potential role of human-specific genes, human-specific microRNAs and human-specific non-coding regulatory RNAs in the pathogenesis of systemic sclerosis and Sjögren's syndrome. Abstract: The etiology and pathogenesis of human autoimmune diseases remain unknown despite intensive investigations. Although remarkable progress has been accomplished through genome wide association studies in the identification of genetic factors that may predispose to their occurrence or modify their clinical presentation to date no specific gene abnormalities have been conclusively demonstrated to be responsible for these diseases. The completion of the human and chimpanzee genome sequencing has opened up novel opportunities to examine the possible contribution of human specific genes and other regulatory elements unique to the human genome, such as microRNAs and non-coding RNAs, towards the pathogenesis of a variety of human disorders. Thus, it is likely that these human specific genes and non-coding regulatory elements may be involved in the development or the pathogenesis of various disorders that do not occur in non-human primates including certain autoimmune diseases such as Systemic Sclerosis and Primary Sjögren's Syndrome. Here, we discuss recent evidence supporting the notion that human specific genes or human specific microRNA and other non-coding RNA regulatory elements unique to the human genome may participate in the development or in the pathogenesis of Systemic Sclerosis and Primary Sjögren's Syndrome."	0
"Title: Hemorrhage, impaired hematopoiesis, and lethality in mouse embryos carrying a targeted disruption of the Fli1 transcription factor. Abstract: The Ets family of transcription factors have been suggested to function as key regulators of hematopoeisis. Here we describe aberrant hematopoeisis and hemorrhaging in mouse embryos homozygous for a targeted disruption in the Ets family member, Fli1. Mutant embryos are found to hemorrhage from the dorsal aorta to the lumen of the neural tube and ventricles of the brain (hematorrhachis) on embryonic day 11.0 (E11.0) and are dead by E12.5. Histological examinations and in situ hybridization reveal disorganization of columnar epithelium and the presence of hematomas within the neuroepithelium and disruption of the basement membrane lying between this and mesenchymal tissues, both of which express Fli1 at the time of hemorrhaging. Livers from mutant embryos contain few pronormoblasts and basophilic normoblasts and have drastically reduced numbers of colony forming cells. These defects occur with complete penetrance of phenotype regardless of the genetic background (inbred B6, hybrid 129/B6, or outbred CD1) or the targeted embryonic stem cell line used for the generation of knockout lines. Taken together, these results provide in vivo evidence for the role of Fli1 in the regulation of hematopoiesis and hemostasis."	0
"Title: Secretory mechanisms and intercellular transfer of microRNAs in living cells. Abstract: The existence of circulating microRNAs (miRNAs) in the blood of cancer patients has raised the possibility that miRNAs may serve as a novel diagnostic marker. However, the secretory mechanism and biological function of extracellular miRNAs remain unclear. Here, we show that miRNAs are released through a ceramide-dependent secretory machinery and that the secretory miRNAs are transferable and functional in the recipient cells. Ceramide, whose biosynthesis is regulated by neutral sphingomyelinase 2 (nSMase2), triggers secretion of small membrane vesicles called exosomes. The decreased activity of nSMase2 with a chemical inhibitor, GW4869, and a specific small interfering RNA resulted in the reduced secretion of miRNAs. Complementarily, overexpression of nSMase2 increased extracellular amounts of miRNAs. We also revealed that the endosomal sorting complex required for transport system is unnecessary for the release of miRNAs. Furthermore, a tumor-suppressive miRNA secreted via this pathway was transported between cells and exerted gene silencing in the recipient cells, thereby leading to cell growth inhibition. Our findings shed a ray of light on the physiological relevance of secretory miRNAs."	0
"Title: miR-145 suppresses thyroid cancer growth and metastasis and targets AKT3. Abstract: The expression and function of miR-145 in thyroid cancer is unknown. We evaluated the expression and function of miR-145 in thyroid cancer and its potential clinical application as a biomarker. We found that the expression of miR-145 is significantly downregulated in thyroid cancer as compared with normal. Overexpression of miR-145 in thyroid cancer cell lines resulted in: decreased cell proliferation, migration, invasion, VEGF secretion, and E-cadherin expression. miR-145 overexpression also inhibited the PI3K/Akt pathway and directly targeted AKT3. In vivo, miR-145 overexpression decreased tumor growth and metastasis in a xenograft mouse model, and VEGF secretion. miR-145 inhibition in normal primary follicular thyroid cells decreased the expression of thyroid cell differentiation markers. Analysis of indeterminate fine-needle aspiration samples showed miR-145 had a 92% negative predictive value for distinguishing benign from malignant thyroid nodules. Circulating miR-145 levels were significantly higher in patients with thyroid cancer and showed a venous gradient. Serum exosome extractions revealed that miR-145 is secreted. Our findings suggest that miR-145 is a master regulator of thyroid cancer growth, mediates its effect through the PI3K/Akt pathway, is secreted by the thyroid cancer cells, and may serve as an adjunct biomarker for thyroid cancer diagnosis."	0
"Title: Clinical significance of annexin A1 expression in breast cancer. Abstract: The expression of Annexin A1 (ANXA1) is known to be reduced in human breast cancer; however, the role of ANXA1 expression in the development of breast cancer remains unclear. In this study, we determined the relationship between the expression features of ANXA1 and the prognostic factors of breast cancer. Methods: Human breast tissues were obtained from patients specimens who had undergone breast surgery or core needle biopsies. The patterns of ANXA1 expression were analyzed by immunohistochemical staining in relation to histopathological diagnosis, clinical characteristics and outcomes. Results: One hundred eighty-two cases were included and the mean age of the patients was 46.34 ± 11.5 years. A significant loss of ANXA1 expression was noted in both ductal carcinoma in situ (DCIS) and invasive carcinomas compared to normal breast tissues (p<0.001) and benign breast diseases (p<0.001). There was a significant alteration in ANXA1 expression according to hormone receptor status (p<0.001), cancer intrinsic type (p<0.001), and nuclear grade (p=0.004) in invasive cancer. In a univariate analysis, ANXA1 positivity tended to be related with poor breast cancer-related survival (p=0.062); however, the same results was not realized in multivariate results (p=0.406). HER2 overexpression and TNM staging were significantly associated with relapse-free survivals (RFS) in the multivariate analysis (p=0.037, p=0.048, respectively). In particular, in node-positive patients (p=0.048), HER2 overexpressed patients (p=0.013), and non-triple negative breast cancer patients (p=0.002), ANXA1 overexpression was correlated with poor RFS. Conclusion: Although significant loss of ANXA1 expression was noted in breast cancer including DCIS and invasive carcinoma, in cases of invasive cancer, overexpression of ANXA1 was related to unfavorable prognostic factors. And these results imply that ANXA1 plays dualistic roles and is involved in variable mechanisms related to cancer development and progression."	0
"Title: Expression of miR-26b in ovarian carcinoma tissues and its correlation with clinicopathology. Abstract: The expression of microRNA (miR)-26b in ovarian carcinoma tissues, its correlation with clinicopathology, and its effect on diagnostic value and prognosis of ovarian cancer was investigated. A total of 74 patients with ovarian cancer (the study group) and 30 patients with benign ovarian tumors (the control group) in the Affiliated Hospital of Inner Mongolia Medical University from July 2011 to June 2013 were retrospectively analyzed. The expression of miR-26b in ovarian carcinoma tissues was detected by fluorescence reverse transcription-quantitative polymerase chain reaction (RT-qPCR), and the correlation between the expression of miR-26b and the pathological features of ovarian carcinoma tissues and prognosis of patients was analyzed. The expression level of miR-26b in the study group (0.28±0.07) was significantly lower than that in the control group (0.54±0.11; P<0.050). There was no significant correlation between miR-26b expression and age, tumor type, exercise habit, smoking habit of patients with ovarian cancer (P>0.050), but there was close correlation between the miR-26b expression and lymph node metastasis, differentiation degree and pathological stage of patients with ovarian cancer (P<0.001). ROC curve showed that the area under curve (AUC) was 0.839, and when the maximum cut-off value was 0.815, the sensitivity and specificity of miR-26b in diagnosing the ovary was 84.932% and 77.936%, respectively. The 5-year overall survival rate in the low-expression group (61.54%) was significantly lower than that in the high-expression group (84.85; P=0.028). miR-26b is under-expressed in the ovary and has a close relationship with pathological stage, differentiation degree, and lymph node metastasis of ovarian cancer, which indicates that miR-26b is involved in the occurrence and development of ovarian cancer and is expected to be an effective indicator for treatment and diagnosis of ovarian cancer and the prognosis of patients."	0
